id,method,verdict,escalated,uncertainty,is_demo,calls_per_item,provisional_pro,provisional_con,Rationale
59,annollm_explanations_filled,No,0,,0,1.0,,,Bundles several acoustic performance criteria requiring field measurement of frequency and sound level.
60,annollm_explanations_filled,Yes,0,,0,1.0,,,"Single quantified clearance requirement (1,500 mm turning circle) verifiable from room geometry in the model."
61,annollm_explanations_filled,No,0,,0,1.0,,,Merely defers to an external standard without stating any testable criterion.
62,annollm_explanations_filled,No,0,,0,1.0,,,"Closure on heat detection is a functional performance behavior requiring testing, not model checking."
63,annollm_explanations_filled,No,0,,0,1.0,,,"'Secure storage' is a vague, subjective functional statement with no measurable criterion."
64,annollm_explanations_filled,No,0,,0,1.0,,,'Controlled manner without detrimental pressure changes' is a performance outcome needing engineering analysis and judgment.
65,annollm_explanations_filled,No,0,,0,1.0,,,"Concerns designer knowledge of external water-quality data, not any modelled building property."
66,annollm_explanations_filled,No,0,,0,1.0,,,"Points to accessibility requirements defined elsewhere, so it is not self-contained."
67,annollm_explanations_filled,No,0,,0,1.0,,,Hinges on subjective feasibility and historic-significance judgment with an unspecified alternative.
68,annollm_explanations_filled,No,0,,0,1.0,,,Bundles multiple fittings and 'no disturbing fluctuations or noises' performance criteria requiring testing.
69,annollm_explanations_filled,Yes,0,,0,1.0,,,"Complete mandatory single dimensional limit on a modeled space, checkable from geometry."
70,annollm_explanations_filled,Yes,0,,0,1.0,,,Self-contained mandatory minimum clear width measurable from parking space geometry.
71,annollm_explanations_filled,Yes,0,,0,1.0,,,"Self-contained mandatory minimum clear width for van space, derivable from model geometry."
72,annollm_explanations_filled,Yes,0,,0,1.0,,,Single quantified minimum average height computable from crawl space geometry.
73,annollm_explanations_filled,No,0,,0,1.0,,,Bundles two independent requirements (connection count and separation distance).
74,annollm_explanations_filled,No,0,,0,1.0,,,"Device activation on sensing an obstruction requires physical/functional testing, not model data."
75,annollm_explanations_filled,No,0,,0,1.0,,,Button numbering/ordering is not standard model data and several arrangement options are bundled.
76,annollm_explanations_filled,Yes,0,,0,1.0,,,Single self-contained minimum distance measurable between modeled door and corner.
77,annollm_explanations_filled,No,0,,0,1.0,,,"States three independent requirements (entrance width, landing width, self-closing fire door)."
78,annollm_explanations_filled,Yes,0,,0,1.0,,,Single conditional obligation with geometric trigger and guard rail height both checkable in the model.
79,annollm_explanations_filled,No,0,,0,1.0,,,Bundles multiple conditions and defers to consultation with the permitting authority.
80,annollm_explanations_filled,Yes,0,,0,1.0,,,One quantified vertical separation with exceptions defined by presence of modeled shutters/sprinklers.
81,annollm_explanations_filled,Yes,0,,0,1.0,,,"Single self-contained clear-width rule along a turn, computable from accessible route geometry."
82,annollm_explanations_filled,No,0,,0,1.0,,,"Exception depends on demonstrating no moisture damage, an external showing and judgment."
83,annollm_explanations_filled,No,0,,0,1.0,,,Two distinct thresholds for pedestrian and vehicular routes that could pass or fail independently.
84,annollm_explanations_filled,No,0,,0,1.0,,,Wording 'shall be permitted' grants permission rather than imposing an obligation.
85,annollm_explanations_filled,Yes,0,,0,1.0,,,Single quantified area limit derivable from load-bearing wall enclosure geometry.
86,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete single prohibition on a circulation route computable from modeled spaces and paths.
87,annollm_explanations_filled,No,0,,0,1.0,,,Depends on the externally defined 'large/extra-large courthouse' classification not given in the sentence.
88,annollm_explanations_filled,Yes,0,,0,1.0,,,Mandatory single area requirement with the courthouse size criterion defined within the sentence.
89,annollm_explanations_filled,No,0,,0,1.0,,,States an exemption (not required) and depends on the minimum landing area specified in an external clause 405.7.
90,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete mandatory rule whose trigger (floor area) and obligation (two or more stairs to ground/escape story) are both countable from model geometry.
91,annollm_explanations_filled,Yes,0,,0,1.0,,,Whole mandatory statement with an explicit area threshold and window-type property verifiable from model attributes.
92,annollm_explanations_filled,Yes,0,,0,1.0,,,Single self-contained mandatory geometric requirement testable by sphere-passage computation on model geometry.
93,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete mandatory rule with an explicit area threshold and countable stair provision derivable from the model.
94,annollm_explanations_filled,No,0,,0,1.0,,,"Phrased as a relaxation ('not required to be open'), granting permission rather than imposing an obligation."
95,annollm_explanations_filled,No,0,,0,1.0,,,Permissive ('are permitted to be') and bundles several independent dimensional conditions.
96,annollm_explanations_filled,Yes,0,,0,1.0,,,"Mandatory, self-contained geometric criterion computable from ramp edge and floor geometry."
97,annollm_explanations_filled,Yes,0,,0,1.0,,,"Complete mandatory requirement that the specified windows be openable, a property recorded in the model."
98,annollm_explanations_filled,No,0,,0,1.0,,,"Garbled, incoherent fragment with no identifiable testable criterion and requiring external approval."
99,annollm_explanations_filled,No,0,,0,1.0,,,Permissive allowance ('shall be permitted to protrude') rather than an obligation.
100,annollm_explanations_filled,No,0,,0,1.0,,,"Truncated, ungrammatical fragment with no complete requirement."
101,annollm_explanations_filled,No,0,,0,1.0,,,Grants permission for a mounting height rather than imposing a requirement.
102,annollm_explanations_filled,No,0,,0,1.0,,,Truncated sentence that defers to the requirements of another paragraph.
103,annollm_explanations_filled,Yes,0,,0,1.0,,,"Mandatory, self-contained count formula computable from the number of spaces in the model."
104,annollm_explanations_filled,No,0,,0,1.0,,,"Permissive allowance for a reduction in knee clearance, not an obligation."
105,annollm_explanations_filled,Yes,0,,0,1.0,,,"Mandatory, self-contained proportional requirement verifiable by counting accessible spaces in the model."
106,annollm_explanations_filled,Yes,0,,0,1.0,,,Single quantified clear-height obligation measurable directly from model geometry.
107,annollm_explanations_filled,Yes,0,,0,1.0,,,"Complete conditional obligation whose trigger (storeys, protected lobby, corridor width) and required accessible route are derivable from model data."
108,annollm_explanations_filled,No,0,,0,1.0,,,Planning-policy statement requiring judgment about public facility provision and external zoning data.
109,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete conditional obligation with countable seats and wheelchair spaces derivable from the model.
110,annollm_explanations_filled,Yes,0,,0,1.0,,,Whole mandatory ratio rule over parking space counts and van-accessible classification available in the model.
111,annollm_explanations_filled,No,0,,0,1.0,,,Threshold is set by an external administrative authority and opening force requires a physical test.
112,annollm_explanations_filled,Yes,0,,0,1.0,,,Single explicit mounting-height dimension verifiable from model geometry.
113,annollm_explanations_filled,Yes,0,,0,1.0,,,Self-contained dimensional requirement for clear pier space measurable against boat slip geometry.
114,annollm_explanations_filled,Yes,0,,0,1.0,,,Single quantified clear floor area per bed with explicit measurement conventions computable from geometry.
115,annollm_explanations_filled,Yes,0,,0,1.0,,,"Single quantified clear floor area with stated exclusions, computable from model geometry."
116,annollm_explanations_filled,Yes,0,,0,1.0,,,Conditional obligation whose operative criterion is an explicit 1500 mm turning circle checkable from geometry.
117,annollm_explanations_filled,No,0,,0,1.0,,,Refers to an obligation defined elsewhere and prescribes a counting procedure rather than a model-verifiable condition.
118,annollm_explanations_filled,Yes,0,,0,1.0,,,"Complete conditional rule with explicit space threshold, ratio and charge-point rating available as model attributes."
119,annollm_explanations_filled,No,0,,0,1.0,,,Functional performance of alarm activation can only be confirmed by physical test.
120,annollm_explanations_filled,No,0,,0,1.0,,,"Prescribes how a physical test is conducted, not a model-verifiable design condition."
121,annollm_explanations_filled,No,0,,0,1.0,,,"Operational signalling behaviour requires functional testing, and bundles registered- and answered-call indications."
122,annollm_explanations_filled,No,0,,0,1.0,,,"Presence and function of a deactivation control is a device behaviour verified by inspection, not model data."
123,annollm_explanations_filled,No,0,,0,1.0,,,"Visibility from a vaguely defined 'adjacent floor area' is a subjective, untestable criterion in a model."
124,annollm_explanations_filled,No,0,,0,1.0,,,"Prohibits a use/purpose of an appliance, which is not represented or decidable in a BIM model."
125,annollm_explanations_filled,No,0,,0,1.0,,,"Truncated, incomplete sentence with no stated criterion."
126,annollm_explanations_filled,No,0,,0,1.0,,,'To the maximum extent practicable' and 'uniform locations' are subjective judgments.
127,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete conditional obligation with countable shower fixtures per gendered facility in the model.
128,annollm_explanations_filled,No,0,,0,1.0,,,Interpretive counting instruction depending on requirements stated in other provisions.
129,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete mandatory geometric rule; ramp edge orientation relative to the modelled circulation path can be computed from the model.
130,annollm_explanations_filled,Yes,0,,0,1.0,,,"Self-contained obligation to provide a clear deck space in a specified position, verifiable from seat and deck geometry."
131,annollm_explanations_filled,No,0,,0,1.0,,,"The qualifier 'unless otherwise specified' defers to other clauses, so the rule is not self-contained."
132,annollm_explanations_filled,No,0,,0,1.0,,,The trigger 'other well-defined edges' is a subjective classification that cannot be decided from model data.
133,annollm_explanations_filled,Yes,0,,0,1.0,,,Single quantified positioning requirement whose dimensions and relationship are fully stated and derivable from geometry.
134,annollm_explanations_filled,Yes,0,,0,1.0,,,Mandatory geometric requirement on one element (orientation and extent of grab bars) checkable from modelled pool wall and transfer wall.
135,annollm_explanations_filled,Yes,0,,0,1.0,,,"Complete mandatory rule on opening orientation relative to the modelled travel path, decidable from geometry."
136,annollm_explanations_filled,Yes,0,,0,1.0,,,"Whole, mandatory, single quantified slope limit computable from ramp geometry."
137,annollm_explanations_filled,No,0,,0,1.0,,,'Shall be permitted' grants permission rather than imposing an obligation.
138,annollm_explanations_filled,Yes,0,,0,1.0,,,Mandatory connectivity requirement verifiable from structural element relationships in the model.
139,annollm_explanations_filled,Yes,0,,0,1.0,,,"Single obligation with two stated alternatives, both decidable from island, street and curb ramp geometry."
140,annollm_explanations_filled,No,0,,0,1.0,,,"Whether patterns 'make it possible to climb' is a subjective judgment, not a model-derivable fact."
141,annollm_explanations_filled,Yes,0,,0,1.0,,,"Mandatory quantified slope limits for one surface, all thresholds stated and computable from geometry."
142,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete mandatory rule with an explicit cross-slope threshold measurable on modelled accessible routes.
143,annollm_explanations_filled,Yes,0,,0,1.0,,,"Complete prohibition on elements below a stated height protruding past the building line, checkable from element geometry, swing and site line data."
144,annollm_explanations_filled,No,0,,0,1.0,,,It defines when a design task is 'exceptionally difficult' using subjective criteria rather than imposing a checkable obligation.
145,annollm_explanations_filled,Yes,0,,0,1.0,,,"Mandatory, self-contained requirement for signage elements at specified locations on hoistway jambs, verifiable from modelled components."
146,annollm_explanations_filled,Yes,0,,0,1.0,,,Single handrail obligation with its exception fully stated in the sentence and decidable from stair/ramp and handrail placement.
147,annollm_explanations_filled,Yes,0,,0,1.0,,,"Complete conditional obligation with explicit counts, checkable by counting modelled parking spaces."
148,annollm_explanations_filled,Yes,0,,0,1.0,,,"Mandatory arrangement requirement for seats and an adjacent access route, verifiable from seating layout geometry."
149,annollm_explanations_filled,No,0,,0,1.0,,,Accessibility 'for inspections and maintenance' is a vague performance criterion requiring subjective judgment.
150,annollm_explanations_filled,Yes,0,,0,1.0,,,Self-contained quantified trigger (floor area of living spaces) and a countable required facility.
151,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete mandatory rule with explicit area threshold and a countable fixture in the model.
152,annollm_explanations_filled,No,0,,0,1.0,,,"Requires classifying 'potentially flammable or explosive atmosphere' and judging fire/explosion-spread performance, not model data."
153,annollm_explanations_filled,Yes,0,,0,1.0,,,Explicit numeric ratio applied to countable parking spaces in the model.
154,annollm_explanations_filled,Yes,0,,0,1.0,,,"Single dimensional limit on identified doors, verifiable from model geometry."
155,annollm_explanations_filled,Yes,0,,0,1.0,,,Mandatory single requirement on a door fire-rating attribute carried in the model.
156,annollm_explanations_filled,Yes,0,,0,1.0,,,Self-contained conditional with explicit dimensions checkable from geometry and objects.
157,annollm_explanations_filled,No,0,,0,1.0,,,Structural design for vehicle loads requires engineering analysis and external load data.
158,annollm_explanations_filled,No,0,,0,1.0,,,'Immediate vicinity' is undefined and site-access adequacy is a judgment call.
159,annollm_explanations_filled,No,0,,0,1.0,,,States an exemption rather than an obligation and relies on comparison to an average viewing angle.
160,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete conditional obligation over countable fixtures and identified space types.
161,annollm_explanations_filled,Yes,0,,0,1.0,,,Single geometric positioning rule with an explicit offset dimension.
162,annollm_explanations_filled,No,0,,0,1.0,,,Directs local ordinance-making rather than imposing a checkable condition on the building model.
163,annollm_explanations_filled,No,0,,0,1.0,,,Grants an exemption rather than imposing an obligation or prohibition.
164,annollm_explanations_filled,Yes,0,,0,1.0,,,Mandatory single material/reinforcement requirement on identifiable model elements.
165,annollm_explanations_filled,No,0,,0,1.0,,,Requires structural load analysis and design judgment beyond model data.
166,annollm_explanations_filled,Yes,0,,0,1.0,,,"Single mandatory floor-finish material requirement for a named room, an attribute in the model."
167,annollm_explanations_filled,No,0,,0,1.0,,,Interpretive definition applied to other daylighting/ventilation clauses rather than a standalone obligation.
168,annollm_explanations_filled,Yes,0,,0,1.0,,,"Mandatory positional requirement for a layer, verifiable from wall assembly composition in the model."
169,annollm_explanations_filled,No,0,,0,1.0,,,Relies on the externally defined 'Type 1 neighborhood living facilities' classification and bundles separate floor/wall and bathhouse/kitchen obligations.
170,annollm_explanations_filled,No,0,,0,1.0,,,"Fixing masonry to the frame with bolts or 'other metal fittings' is an open-ended construction detail verified by inspection, not standard model data."
171,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete mandatory rule whose rear-60% and viewing-angle-percentile criteria are computable from seating geometry in the model.
172,annollm_explanations_filled,No,0,,0,1.0,,,"States a permission ('shall be permitted to overlap') plus a separate prohibition, so it is neither a single obligation nor uniformly mandatory."
173,annollm_explanations_filled,Yes,0,,0,1.0,,,Self-contained mandatory knee-clearance envelope with explicit dimensions measurable from model geometry.
174,annollm_explanations_filled,Yes,0,,0,1.0,,,"Complete obligation that the named spaces be enclosed by fire-resistant construction, checkable from element fire-resistance attributes and adjacency."
175,annollm_explanations_filled,No,0,,0,1.0,,,"It is an exemption ('shall not be required') conditioned on infeasibility due to terrain, a subjective, project-specific judgment."
176,annollm_explanations_filled,No,0,,0,1.0,,,Deflection under total load requires structural/load analysis and testing data outside the model.
177,annollm_explanations_filled,Yes,0,,0,1.0,,,"Single mandatory requirement that each dwelling have a step-free entrance at street level, verifiable from level and circulation geometry."
178,annollm_explanations_filled,Yes,0,,0,1.0,,,"Complete mandatory rule requiring wheelchair spaces and companion seats to be distributed around the encircled field, evaluable from seating layout."
179,annollm_explanations_filled,No,0,,0,1.0,,,Phrased as an exemption relieving a requirement rather than imposing an obligation.
180,annollm_explanations_filled,No,0,,0,1.0,,,Truncated fragment ending 'and to.' with no complete criterion.
181,annollm_explanations_filled,Yes,0,,0,1.0,,,"Mandatory single adjacency requirement between named spaces, decidable from space layout in the model."
182,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete mandatory space-adjacency requirement checkable from room relationships in the model.
183,annollm_explanations_filled,No,0,,0,1.0,,,"It is an exemption from the accessible-route requirement, not an obligation or prohibition."
184,annollm_explanations_filled,Yes,0,,0,1.0,,,"Self-contained conditional obligation that each storey of a two-storey apartment have exit access, verifiable from egress geometry."
185,annollm_explanations_filled,Yes,0,,0,1.0,,,"Mandatory adjacency requirement between named rooms, decidable from modelled space relationships."
186,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete conditional obligation whose trigger and required accessible route connection are both checkable from circulation geometry.
187,annollm_explanations_filled,No,0,,0,1.0,,,Whether a lifting device 'can be used without assistance' is an operability judgment not decidable from model data.
188,annollm_explanations_filled,No,0,,0,1.0,,,"Vague performance goals (restrict spread, safe evacuation, facilitate rescue) bundled together with no measurable criterion."
189,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete mandatory statement whose spatial coincidence of accessible routes with general circulation paths is decidable from model geometry.
190,annollm_explanations_filled,Yes,0,,0,1.0,,,Self-contained conditional obligation testable from the interior/exterior attributes of paths and routes in the model.
191,annollm_explanations_filled,Yes,0,,0,1.0,,,"Whole conditional rule requiring a countable fixture per floor/level/site, verifiable from model object counts and locations."
192,annollm_explanations_filled,No,0,,0,1.0,,,"Applicability hinges on specific exceptions stated in other clauses, so it is not self-contained."
193,annollm_explanations_filled,No,0,,0,1.0,,,"Bundles many distinct, largely non-geometric security provisions requiring operational and subjective judgment."
194,annollm_explanations_filled,No,0,,0,1.0,,,Relies on the externally defined term 'super-tall building' and bundles connection and spacing requirements that could fail independently.
195,annollm_explanations_filled,No,0,,0,1.0,,,"Bundles three separate provisions (stairway, emergency exit, ventilation duct) that could independently pass or fail."
196,annollm_explanations_filled,No,0,,0,1.0,,,States an exemption from another provision rather than imposing an obligation.
197,annollm_explanations_filled,No,0,,0,1.0,,,"Combines a prohibition on sanitary connection with a separate discharge-destination requirement, two independently testable obligations."
198,annollm_explanations_filled,No,0,,0,1.0,,,Performance goal of 'integrity' via material 'compatibility' is not decidable from model data without expert judgment.
199,annollm_explanations_filled,No,0,,0,1.0,,,"Depends on the site-specific backwater level, external project data not contained in the sentence or model."
200,annollm_explanations_filled,Yes,0,,0,1.0,,,Single quantified connectivity requirement whose trap seal depth and drainage connection are model parameters.
201,annollm_explanations_filled,Yes,0,,0,1.0,,,Mandatory geometric requirement on pipe slope continuity that can be computed from routed pipe geometry.
202,annollm_explanations_filled,Yes,0,,0,1.0,,,Self-contained quantified limit on dead-leg pipe length measurable directly from model piping geometry.
203,annollm_explanations_filled,No,0,,0,1.0,,,"Requires structural/thermal and acoustic performance analysis of supports, not decidable from model data alone."
204,annollm_explanations_filled,No,0,,0,1.0,,,Grants an exemption rather than an obligation and turns on judging whether information is usable in a transaction.
205,annollm_explanations_filled,No,0,,0,1.0,,,"Functional operability of the lift requires physical testing, not model verification."
206,annollm_explanations_filled,No,0,,0,1.0,,,Definitional/deeming provision that imposes no checkable obligation on the model.
207,annollm_explanations_filled,No,0,,0,1.0,,,Design-analysis requirement about reduction factors that cannot be verified from BIM geometry or properties.
208,annollm_explanations_filled,Yes,0,,0,1.0,,,"Single mandatory geometric continuity requirement for handrails across the landing, checkable from model geometry."
209,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete mandatory rule; bench back-support attribute or wall attachment is derivable from model objects.
210,annollm_explanations_filled,Yes,0,,0,1.0,,,Self-contained obligation; egress path from each occupied space to a refuge area avoiding adjacent tenant spaces is computable from model geometry and space assignments.
211,annollm_explanations_filled,Yes,0,,0,1.0,,,Single mandatory material-type requirement checkable against element material attributes.
212,annollm_explanations_filled,No,0,,0,1.0,,,Contractual submission/scheduling duty with no model-verifiable content.
213,annollm_explanations_filled,No,0,,0,1.0,,,Contract administration and payment provision relying on subjective 'significantly change the character' judgment.
214,annollm_explanations_filled,No,0,,0,1.0,,,States a crediting/calculation allowance for egress capacity rather than a verifiable design obligation.
215,annollm_explanations_filled,No,0,,0,1.0,,,"Bundles several obligations and requires inspection of hinge peening and pin removability, not model data."
216,annollm_explanations_filled,No,0,,0,1.0,,,Continuous illumination is an operational condition requiring timed/field verification.
217,annollm_explanations_filled,Yes,0,,0,1.0,,,"Mandatory construction-material requirement for identified storage spaces, checkable from space use and floor material attributes."
218,annollm_explanations_filled,Yes,0,,0,1.0,,,Single obligation linking wall-earth contact geometry to a material property recorded in the model.
219,annollm_explanations_filled,No,0,,0,1.0,,,"Threshold depends on the sign's externally listed viewing distance, data outside the model and the sentence."
220,annollm_explanations_filled,Yes,0,,0,1.0,,,Presence of a release mechanism at each door or a redundant remote release control is a countable component check.
221,annollm_explanations_filled,No,0,,0,1.0,,,Trigger 'where falling danger exists' is a subjective judgment not decidable from the model.
222,annollm_explanations_filled,No,0,,0,1.0,,,"Prohibition hinges on the undefined vague term 'near', giving no measurable criterion."
223,annollm_explanations_filled,No,0,,0,1.0,,,The required rating is set by external construction-type tables rather than stated in the sentence.
224,annollm_explanations_filled,No,0,,0,1.0,,,"Live load reduction permission concerns structural design analysis, not model-recorded facts."
225,annollm_explanations_filled,No,0,,0,1.0,,,Definitional clause combining an area ratio with a vague 'equally distributed' condition.
226,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete conditional obligation verifiable by counting designated accessible parking spaces in the model.
227,annollm_explanations_filled,Yes,0,,0,1.0,,,Explicit 2-hour fire-resistance rating checkable against element rating attributes.
228,annollm_explanations_filled,No,0,,0,1.0,,,Requires geotechnical capacity analysis and soil data external to the model.
229,annollm_explanations_filled,No,0,,0,1.0,,,"Performance goal about avoiding 'adverse effects' from settlement requires geotechnical analysis and judgment, not model data."
230,annollm_explanations_filled,No,0,,0,1.0,,,Bundles many independent valve-location obligations that could pass or fail separately.
231,annollm_explanations_filled,No,0,,0,1.0,,,It is a calculation/rounding convention rather than a self-contained obligation verifiable against model elements.
232,annollm_explanations_filled,Yes,0,,0,1.0,,,Complete mandatory geometric rule with explicit 300 mm dimension derivable from handrail and stair geometry.
233,annollm_explanations_filled,No,0,,0,1.0,,,"Operating-force limit requires physical testing of the door, not model information."
234,annollm_explanations_filled,Yes,0,,0,1.0,,,"Self-contained conditional obligation on stairway extent and roof slope, both computable from model geometry."
235,annollm_explanations_filled,No,0,,0,1.0,,,Trigger depends on facility licensing and length-of-stay operational data external to the model.
236,annollm_explanations_filled,Yes,0,,0,1.0,,,Single mandatory spatial requirement for a named station located outside a modeled soundlock entrance.
237,annollm_explanations_filled,No,0,,0,1.0,,,Definitional area-computation rule rather than an obligation whose compliance can be judged.
